,Asiento,Grupo,Sexo,Tarea1,Tarea2,Tarea3,Tarea4,Tarea5,Tarea6,Asistencia,Conducta,Participacion,Proyecto1,Proyecto2,Examen,Autoevaluacion
118,118,Z,M,2,5,7,8,6.000000000000001,4.5,5,3.6,4.44,5.0,4.8580000000000005,4.6774000000000004,4.3836
119,119,Z,F,5,7,7,8,6.000000000000001,6.0,9,6.6,8.04,7.200000000000001,7.728,7.598400000000001,7.3776
120,120,Z,F,4,5,7,8,6.000000000000001,5.1000000000000005,5,4.0,4.6,5.4,5.029999999999999,4.928999999999999,4.666
121,121,Z,M,7,5,8,8,6.800000000000001,6.0,6,5.2,5.68,6.760000000000001,5.8759999999999994,6.0308,5.791200000000001
122,122,Z,F,4,9,9,9,7.6000000000000005,6.3,5,4.0,4.6,6.12,5.65,5.3309999999999995,4.934
123,123,Z,M,1,9,7,9,6.000000000000001,5.4,9,5.8,7.719999999999999,6.4,7.743999999999999,7.2032,6.884799999999999
124,124,Z,F,1,6,9,8,7.6000000000000005,4.5,6,4.0,5.199999999999999,5.920000000000001,5.489999999999999,5.423,5.042
125,125,Z,M,4,7,6,9,5.200000000000001,5.7,5,4.0,4.6,5.04,5.39,4.928999999999999,4.666
126,126,Z,M,1,8,8,8,6.800000000000001,5.1,8,5.2,6.88,6.36,6.926,6.6258,6.281200000000001
127,127,Z,M,3,5,6,8,5.200000000000001,4.800000000000001,6,4.3999999999999995,5.359999999999999,5.240000000000001,5.532,5.3116,5.0824
128,128,Z,F,3,6,8,8,6.800000000000001,5.1,9,6.2,7.88,7.16,7.426,7.4158,7.1412
129,129,Z,F,7,8,8,9,6.800000000000001,6.9,6,5.2,5.68,6.760000000000001,6.366,6.1778,5.889200000000001
130,130,Z,F,3,7,9,9,7.6000000000000005,5.4,7,5.000000000000001,6.200000000000001,6.720000000000001,6.48,6.36,6.000000000000001
131,131,Z,M,8,9,9,8,7.6000000000000005,7.5,7,6.000000000000001,6.6000000000000005,7.720000000000001,7.07,7.037000000000001,6.738000000000001
132,132,Z,F,9,6,7,9,6.000000000000001,6.9,8,6.8,7.52,7.6000000000000005,7.453999999999999,7.4762,7.3068
133,133,Z,M,6,7,7,9,6.000000000000001,6.300000000000001,5,4.4,4.76,5.800000000000001,5.562,5.288600000000001,5.0204
134,134,Z,M,1,5,9,8,7.6000000000000005,4.2,7,4.6000000000000005,6.040000000000001,6.32,5.948,6.0004,5.645600000000001
135,135,Z,M,0,8,7,9,6.000000000000001,4.800000000000001,9,5.6,7.639999999999999,6.200000000000001,7.527999999999999,7.038399999999999,6.717599999999999
136,136,Z,M,8,8,8,8,6.800000000000001,7.2,6,5.3999999999999995,5.76,6.960000000000001,6.352,6.2736,6.010400000000001
137,137,Z,M,5,8,9,8,7.6000000000000005,6.300000000000001,5,4.2,4.68,6.32,5.506,5.3877999999999995,5.0292
138,138,Z,M,6,5,7,9,6.000000000000001,5.7,8,6.2,7.28,7.000000000000001,7.066,7.059799999999999,6.857200000000001
139,139,Z,F,7,6,9,9,7.6000000000000005,6.300000000000001,5,4.6000000000000005,4.84,6.720000000000001,5.518,5.5914,5.2796
140,140,Z,F,4,7,8,9,6.800000000000001,5.7,6,4.6,5.4399999999999995,6.160000000000001,5.978,5.7614,5.4395999999999995
141,141,Z,F,8,7,9,8,7.6000000000000005,6.9,5,4.8,4.92,6.920000000000001,5.634,5.7262,5.426800000000001
142,142,Z,F,5,5,8,9,6.800000000000001,5.4,8,6.0,7.2,7.16,6.98,7.042,6.788
143,143,Z,F,2,8,7,8,6.000000000000001,5.4,7,4.800000000000001,6.120000000000001,5.800000000000001,6.424000000000001,6.027200000000001,5.720800000000001
144,144,Z,F,0,8,9,9,7.6000000000000005,4.800000000000001,6,3.8,5.119999999999999,5.720000000000001,5.763999999999999,5.4052,4.972799999999999
145,145,Z,M,2,6,6,8,5.200000000000001,4.800000000000001,8,5.4,6.96,5.840000000000001,6.752000000000001,6.457600000000001,6.226400000000001
146,146,Z,F,5,6,7,9,6.000000000000001,5.7,9,6.6,8.04,7.200000000000001,7.6979999999999995,7.5894,7.3716
147,147,Z,F,3,7,7,8,6.000000000000001,5.4,8,5.6000000000000005,7.04,6.4,6.968,6.7303999999999995,6.465600000000001
148,148,Z,F,2,7,9,8,7.6000000000000005,5.1000000000000005,9,6.0,7.8,7.32,7.470000000000001,7.437,7.098000000000001
149,149,Z,F,3,7,8,9,6.800000000000001,5.4,8,5.6000000000000005,7.04,6.760000000000001,7.068,6.868399999999999,6.5576
150,150,Z,F,7,6,9,9,7.6000000000000005,6.300000000000001,8,6.4,7.36,7.920000000000001,7.282,7.440600000000002,7.168400000000001
151,151,Z,F,4,7,6,8,5.200000000000001,5.7,5,4.0,4.6,5.04,5.29,4.899,4.646
152,152,Z,M,3,7,9,9,7.6000000000000005,5.4,9,6.2,7.88,7.520000000000001,7.656000000000001,7.5928,7.259200000000001
153,153,Z,M,5,5,7,9,6.000000000000001,5.4,5,4.2,4.68,5.6000000000000005,5.215999999999999,5.0847999999999995,4.8271999999999995
154,154,Z,F,2,7,8,8,6.800000000000001,5.1000000000000005,7,4.800000000000001,6.120000000000001,6.16,6.2940000000000005,6.0962000000000005,5.766800000000001
155,155,Z,F,1,6,8,8,6.800000000000001,4.5,5,3.4000000000000004,4.36,5.16,4.902,4.698600000000001,4.340400000000001
156,156,Z,F,9,9,7,8,6.000000000000001,7.8,8,6.8,7.52,7.6000000000000005,7.744,7.5632,7.3648
157,157,Z,M,2,6,9,8,7.6000000000000005,4.800000000000001,6,4.199999999999999,5.279999999999999,6.120000000000001,5.576,5.5488,5.183199999999999
158,158,Z,M,1,9,8,8,6.800000000000001,5.4,5,3.4000000000000004,4.36,5.16,5.292,4.8156,4.4184
159,159,Z,F,8,8,7,8,6.000000000000001,7.2,8,6.6000000000000005,7.44,7.4,7.5280000000000005,7.3984000000000005,7.1976
160,160,Z,M,1,7,6,8,5.200000000000001,4.800000000000001,8,5.2,6.88,5.640000000000001,6.795999999999999,6.370799999999999,6.1112
161,161,Z,M,3,8,9,8,7.6000000000000005,5.7,7,5.000000000000001,6.200000000000001,6.720000000000001,6.510000000000001,6.369000000000001,6.006000000000001
162,162,Z,F,3,6,8,9,6.800000000000001,5.1,8,5.6000000000000005,7.04,6.760000000000001,6.938,6.8294,6.5316
163,163,Z,M,6,8,8,9,6.800000000000001,6.6,7,5.6000000000000005,6.44,6.960000000000001,6.868,6.668400000000001,6.377600000000001
164,164,Z,M,6,8,8,8,6.800000000000001,6.6,8,6.2,7.28,7.36,7.356,7.2547999999999995,6.987200000000001
165,165,Z,M,5,5,8,8,6.800000000000001,5.4,8,6.0,7.2,7.16,6.88,7.0120000000000005,6.768000000000001
166,166,Z,F,1,9,6,8,5.200000000000001,5.4,8,5.2,6.88,5.640000000000001,7.056,6.4488,6.163200000000001
167,167,Z,M,6,8,6,9,5.200000000000001,6.6,7,5.6000000000000005,6.44,6.24,6.868,6.452400000000001,6.233600000000001
168,168,Z,F,7,7,8,8,6.800000000000001,6.6000000000000005,5,4.6000000000000005,4.84,6.36,5.548,5.4924,5.2136000000000005
169,169,Z,M,7,9,7,9,6.000000000000001,7.2,5,4.6000000000000005,4.84,6.0,5.9079999999999995,5.4924,5.2136
170,170,Z,F,7,6,9,9,7.6000000000000005,6.300000000000001,5,4.6000000000000005,4.84,6.720000000000001,5.518,5.5914,5.2796
171,171,Z,M,0,6,7,8,6.000000000000001,4.2,8,5.0,6.8,5.800000000000001,6.58,6.314,6.016
172,172,Z,M,6,9,6,9,5.200000000000001,6.9,9,6.8,8.12,7.040000000000001,8.174,7.7242,7.5188
173,173,Z,M,7,7,9,8,7.6000000000000005,6.6000000000000005,5,4.6000000000000005,4.84,6.720000000000001,5.548,5.6004,5.2856000000000005
174,174,Z,M,9,8,7,8,6.000000000000001,7.5,6,5.6,5.84,6.800000000000001,6.438000000000001,6.2914,6.0796
175,175,Z,F,0,9,6,9,5.200000000000001,5.1,7,4.4,5.960000000000001,5.040000000000001,6.482000000000001,5.736600000000001,5.412400000000001
176,176,Z,F,4,7,6,9,5.200000000000001,5.7,9,6.3999999999999995,7.959999999999999,6.640000000000001,7.741999999999999,7.3946,7.184399999999999
177,177,Z,F,4,7,6,9,5.200000000000001,5.7,8,5.8,7.119999999999999,6.24,7.153999999999999,6.7782,6.554799999999999
178,178,Z,F,8,5,7,9,6.000000000000001,6.300000000000001,6,5.3999999999999995,5.76,6.6000000000000005,6.062,6.0786,5.8804
179,179,Z,F,5,5,9,8,7.6000000000000005,5.4,5,4.2,4.68,6.32,5.116,5.2707999999999995,4.9512
180,180,Z,M,7,9,8,8,6.800000000000001,7.2,7,5.800000000000001,6.5200000000000005,7.16,6.984,6.8032,6.5248
181,181,Z,M,7,9,9,9,7.6000000000000005,7.2,9,7.0,8.2,8.32,8.26,8.174000000000001,7.876
182,182,Z,F,2,7,9,9,7.6000000000000005,5.1000000000000005,9,6.0,7.8,7.32,7.57,7.4670000000000005,7.118
183,183,Z,F,2,7,6,9,5.200000000000001,5.1000000000000005,8,5.4,6.96,5.840000000000001,6.982,6.5266,6.2724
184,184,Z,F,5,6,6,8,5.200000000000001,5.7,7,5.4,6.36,6.040000000000001,6.422000000000001,6.2186,6.0204
185,185,Z,F,1,6,9,9,7.6000000000000005,4.5,6,4.0,5.199999999999999,5.920000000000001,5.589999999999999,5.453,5.061999999999999
186,186,Z,M,5,8,7,9,6.000000000000001,6.300000000000001,7,5.4,6.36,6.4,6.782,6.4346,6.1644
187,187,Z,F,5,6,6,9,5.200000000000001,5.7,7,5.4,6.36,6.040000000000001,6.522,6.248600000000001,6.040400000000001
188,188,Z,M,5,5,9,8,7.6000000000000005,5.4,8,6.0,7.2,7.5200000000000005,6.88,7.120000000000001,6.840000000000001
189,189,Z,M,1,5,6,8,5.200000000000001,4.2,6,4.0,5.199999999999999,4.840000000000001,5.359999999999999,5.0600000000000005,4.8
190,190,Z,F,2,9,9,9,7.6000000000000005,5.7,5,3.6,4.44,5.720000000000001,5.478,5.0794,4.6516
191,191,Z,M,9,5,6,9,5.200000000000001,6.6,8,6.8,7.52,7.24,7.324,7.3292,7.2088
192,192,Z,F,4,5,7,9,6.000000000000001,5.1000000000000005,8,5.8,7.119999999999999,6.6000000000000005,6.893999999999999,6.808199999999999,6.5748
193,193,Z,M,2,7,8,8,6.800000000000001,5.1000000000000005,6,4.199999999999999,5.279999999999999,5.760000000000001,5.7059999999999995,5.4798,5.1372
194,194,Z,M,8,7,8,8,6.800000000000001,6.9,8,6.6000000000000005,7.44,7.760000000000001,7.398,7.4674,7.243600000000001
195,195,Z,M,3,8,7,8,6.000000000000001,5.7,8,5.6000000000000005,7.04,6.4,7.098,6.769400000000001,6.491600000000001
196,196,Z,F,3,6,6,9,5.200000000000001,5.1,5,3.8000000000000003,4.5200000000000005,4.840000000000001,5.1739999999999995,4.764200000000001,4.4988
197,197,Z,F,7,7,7,8,6.000000000000001,6.6000000000000005,5,4.6000000000000005,4.84,6.0,5.548,5.384399999999999,5.1416
198,198,Z,M,4,7,6,9,5.200000000000001,5.7,9,6.3999999999999995,7.959999999999999,6.640000000000001,7.741999999999999,7.3946,7.184399999999999
199,199,Z,M,3,7,8,8,6.800000000000001,5.4,9,6.2,7.88,7.16,7.556,7.4548,7.167200000000001
200,200,Z,F,1,5,8,8,6.800000000000001,4.2,5,3.4000000000000004,4.36,5.16,4.772,4.6596,4.314400000000001
201,201,Z,M,2,8,8,8,6.800000000000001,5.4,6,4.199999999999999,5.279999999999999,5.760000000000001,5.835999999999999,5.5188,5.1632
202,202,Z,F,1,8,8,8,6.800000000000001,5.1,9,5.8,7.719999999999999,6.76,7.513999999999999,7.2421999999999995,6.910799999999999
203,203,Z,M,9,9,6,8,5.200000000000001,7.8,8,6.8,7.52,7.24,7.744,7.455200000000001,7.2928
204,204,Z,F,6,8,6,9,5.200000000000001,6.6,5,4.4,4.76,5.44,5.692,5.2196,4.9744
205,205,Z,F,7,7,6,8,5.200000000000001,6.6000000000000005,5,4.6000000000000005,4.84,5.640000000000001,5.548,5.2764,5.0696
206,206,Z,F,6,5,9,8,7.6000000000000005,5.7,5,4.4,4.76,6.5200000000000005,5.202,5.3966,5.0924000000000005
207,207,Z,M,5,9,6,9,5.200000000000001,6.6,9,6.6,8.04,6.84,8.088,7.5984,7.377599999999999
208,208,Z,F,8,7,6,9,5.200000000000001,6.9,7,6.000000000000001,6.6000000000000005,6.640000000000001,6.91,6.665,6.49
209,209,Z,M,8,7,7,9,6.000000000000001,6.9,7,6.000000000000001,6.6000000000000005,7.0,6.91,6.773000000000001,6.562000000000001
210,210,Z,M,9,5,7,9,6.000000000000001,6.6,7,6.2,6.680000000000001,7.200000000000001,6.736000000000001,6.8208,6.6512
211,211,Z,F,1,7,9,8,7.6000000000000005,4.800000000000001,9,5.8,7.719999999999999,7.120000000000001,7.383999999999999,7.3111999999999995,6.956799999999999
212,212,Z,F,3,8,7,8,6.000000000000001,5.7,5,3.8000000000000003,4.5200000000000005,5.2,5.334,4.9201999999999995,4.6028
213,213,Z,F,2,7,7,9,6.000000000000001,5.1000000000000005,8,5.4,6.96,6.200000000000001,6.982,6.634600000000001,6.3444
214,214,Z,F,3,5,9,9,7.6000000000000005,4.800000000000001,8,5.6000000000000005,7.04,7.120000000000001,6.808,6.8984000000000005,6.577600000000001
215,215,Z,M,0,8,9,9,7.6000000000000005,4.800000000000001,9,5.6,7.639999999999999,6.92,7.527999999999999,7.2543999999999995,6.861599999999999
216,216,Z,M,1,9,6,9,5.200000000000001,5.4,7,4.6000000000000005,6.040000000000001,5.24,6.5680000000000005,5.862400000000001,5.5536
217,217,Z,M,3,6,7,9,6.000000000000001,5.1,8,5.6000000000000005,7.04,6.4,6.938,6.721400000000001,6.459600000000001
218,218,Z,F,4,8,9,9,7.6000000000000005,6.0,6,4.6,5.4399999999999995,6.5200000000000005,6.108,5.908399999999999,5.537599999999999
219,219,Z,M,5,5,7,8,6.000000000000001,5.4,8,6.0,7.2,6.800000000000001,6.88,6.904,6.696000000000001
220,220,Z,M,9,8,8,8,6.800000000000001,7.5,9,7.3999999999999995,8.36,8.360000000000001,8.202,8.248600000000001,8.0404
221,221,Z,F,3,5,7,9,6.000000000000001,4.800000000000001,8,5.6000000000000005,7.04,6.4,6.808,6.6823999999999995,6.433600000000001
222,222,Z,M,6,8,6,9,5.200000000000001,6.6,8,6.2,7.28,6.640000000000001,7.456,7.0687999999999995,6.863200000000001
223,223,Z,M,0,8,8,9,6.800000000000001,4.800000000000001,6,3.8,5.119999999999999,5.360000000000001,5.763999999999999,5.2972,4.9008
224,224,Z,F,9,8,9,9,7.6000000000000005,7.5,9,7.3999999999999995,8.36,8.72,8.302,8.386600000000001,8.1324
225,225,Z,M,3,5,9,8,7.6000000000000005,4.800000000000001,6,4.3999999999999995,5.359999999999999,6.320000000000001,5.532,5.6356,5.2984
226,226,Z,M,6,7,8,9,6.800000000000001,6.300000000000001,8,6.2,7.28,7.36,7.3260000000000005,7.245800000000001,6.981200000000001
227,227,Z,M,9,6,6,8,5.200000000000001,6.9,9,7.3999999999999995,8.36,7.640000000000001,7.942,7.9546,7.8444
228,228,Z,F,3,5,8,8,6.800000000000001,4.800000000000001,6,4.3999999999999995,5.359999999999999,5.960000000000001,5.532,5.5276000000000005,5.2264
229,229,Z,M,5,7,8,8,6.800000000000001,6.0,6,4.8,5.52,6.360000000000001,5.9639999999999995,5.857200000000001,5.5608
230,230,Z,F,0,7,8,8,6.800000000000001,4.5,9,5.6,7.639999999999999,6.5600000000000005,7.297999999999999,7.077399999999999,6.7436
231,231,Z,M,9,6,6,9,5.200000000000001,6.9,6,5.6,5.84,6.44,6.2780000000000005,6.1354,5.975600000000001
232,232,Z,F,1,5,9,9,7.6000000000000005,4.2,8,5.2,6.88,6.720000000000001,6.635999999999999,6.646800000000001,6.2951999999999995
233,233,Z,F,5,6,9,8,7.6000000000000005,5.7,6,4.8,5.52,6.720000000000001,5.834,5.9262,5.606800000000001
234,234,Z,F,8,6,9,8,7.6000000000000005,6.6,6,5.3999999999999995,5.76,7.320000000000001,6.0920000000000005,6.3036,6.0304
235,235,Z,F,8,8,8,9,6.800000000000001,7.2,5,4.8,4.92,6.5600000000000005,5.864000000000001,5.6872,5.4008
236,236,Z,F,9,5,9,8,7.6000000000000005,6.6,6,5.6,5.84,7.5200000000000005,6.048,6.3904000000000005,6.1456
237,237,Z,M,6,9,6,8,5.200000000000001,6.9,9,6.8,8.12,7.040000000000001,8.074,7.6942,7.498799999999999
238,238,Z,F,4,8,9,8,7.6000000000000005,6.0,5,4.0,4.6,6.12,5.42,5.262,4.888
239,239,Z,F,2,8,9,9,7.6000000000000005,5.4,7,4.800000000000001,6.120000000000001,6.520000000000001,6.524000000000001,6.273200000000001,5.884800000000001
240,240,Z,M,4,5,9,8,7.6000000000000005,5.1000000000000005,9,6.3999999999999995,7.959999999999999,7.720000000000001,7.382,7.6106,7.328399999999999
241,241,Z,F,2,5,9,8,7.6000000000000005,4.5,7,4.800000000000001,6.120000000000001,6.520000000000001,6.034000000000001,6.126200000000001,5.786800000000001
242,242,Z,F,9,8,6,9,5.200000000000001,7.5,9,7.3999999999999995,8.36,7.640000000000001,8.302,8.062600000000002,7.9164
243,243,Z,F,5,9,6,8,5.200000000000001,6.6,8,6.0,7.2,6.44,7.4,6.952,6.728000000000001
244,244,Z,F,1,7,9,9,7.6000000000000005,4.800000000000001,9,5.8,7.719999999999999,7.120000000000001,7.483999999999999,7.3412,6.976799999999999
245,245,Z,M,3,7,8,8,6.800000000000001,5.4,5,3.8000000000000003,4.5200000000000005,5.5600000000000005,5.204000000000001,4.9892,4.6488000000000005
246,246,Z,M,3,7,9,8,7.6000000000000005,5.4,9,6.2,7.88,7.520000000000001,7.556,7.5628,7.2392
247,247,Z,M,7,8,7,8,6.000000000000001,6.9,6,5.2,5.68,6.4,6.266,6.0398000000000005,5.7972
248,248,Z,F,7,8,8,9,6.800000000000001,6.9,8,6.4,7.36,7.5600000000000005,7.542,7.4106000000000005,7.1484000000000005
249,249,Z,M,0,7,8,9,6.800000000000001,4.5,6,3.8,5.119999999999999,5.360000000000001,5.6339999999999995,5.2582,4.8748000000000005
250,250,Z,F,2,8,9,9,7.6000000000000005,5.4,5,3.6,4.44,5.720000000000001,5.348000000000001,5.0404,4.6256
251,251,Z,M,0,7,7,9,6.000000000000001,4.5,7,4.4,5.960000000000001,5.4,6.222000000000001,5.7666,5.432400000000001
252,252,Z,M,0,8,6,9,5.200000000000001,4.800000000000001,7,4.4,5.960000000000001,5.040000000000001,6.352,5.6976,5.386400000000001
253,253,Z,F,7,7,8,9,6.800000000000001,6.6000000000000005,8,6.4,7.36,7.5600000000000005,7.412000000000001,7.371600000000001,7.122400000000001
254,254,Z,F,6,8,7,9,6.000000000000001,6.6,5,4.4,4.76,5.800000000000001,5.692,5.3276,5.0464
255,255,Z,M,8,5,8,8,6.800000000000001,6.300000000000001,6,5.3999999999999995,5.76,6.960000000000001,5.962,6.1566,5.9324
256,256,Z,M,4,7,8,8,6.800000000000001,5.7,9,6.3999999999999995,7.959999999999999,7.360000000000001,7.6419999999999995,7.5806000000000004,7.308399999999999
257,257,Z,M,8,5,9,9,7.6000000000000005,6.300000000000001,5,4.8,4.92,6.920000000000001,5.474,5.6782,5.394800000000001
258,258,Z,M,3,9,9,9,7.6000000000000005,6.0,5,3.8000000000000003,4.5200000000000005,5.920000000000001,5.564,5.2052000000000005,4.792800000000001
259,259,Z,M,2,5,7,9,6.000000000000001,4.5,6,4.199999999999999,5.279999999999999,5.4,5.545999999999999,5.323799999999999,5.033199999999999
260,260,Z,M,5,8,8,8,6.800000000000001,6.300000000000001,8,6.0,7.2,7.16,7.2700000000000005,7.129000000000001,6.846
261,261,Z,F,2,9,6,8,5.200000000000001,5.7,8,5.4,6.96,5.840000000000001,7.142,6.5746,6.3044
262,262,Z,F,4,8,6,8,5.200000000000001,6.0,5,4.0,4.6,5.04,5.42,4.938,4.672000000000001
263,263,Z,M,0,5,6,8,5.200000000000001,3.9000000000000004,9,5.6,7.639999999999999,5.84,7.037999999999999,6.783399999999999,6.547599999999999
264,264,Z,M,0,9,8,9,6.800000000000001,5.1,5,3.2,4.28,4.960000000000001,5.306,4.7198,4.2972
265,265,Z,F,5,7,8,8,6.800000000000001,6.0,5,4.2,4.68,5.960000000000001,5.3759999999999994,5.2408,4.9312
266,266,Z,F,1,8,6,9,5.200000000000001,5.1,5,3.4000000000000004,4.36,4.44,5.2620000000000005,4.5906,4.268400000000001
267,267,Z,F,6,7,8,9,6.800000000000001,6.300000000000001,7,5.6000000000000005,6.44,6.960000000000001,6.738,6.6294,6.3516
268,268,Z,F,9,8,9,8,7.6000000000000005,7.5,5,5.0,5.0,7.12,5.85,5.891,5.594
269,269,Z,F,6,9,6,8,5.200000000000001,6.9,6,5.0,5.6,5.840000000000001,6.31,5.845,5.609999999999999
270,270,Z,F,3,8,8,9,6.800000000000001,5.7,7,5.000000000000001,6.200000000000001,6.360000000000001,6.610000000000001,6.291000000000001,5.954000000000001
271,271,Z,M,7,5,7,8,6.000000000000001,6.0,7,5.800000000000001,6.5200000000000005,6.800000000000001,6.464,6.539200000000001,6.348800000000001
272,272,Z,M,2,8,8,8,6.800000000000001,5.4,5,3.6,4.44,5.36,5.248,4.9024,4.5336
273,273,Z,M,3,5,7,9,6.000000000000001,4.800000000000001,9,6.2,7.88,6.800000000000001,7.396,7.2988,7.0632
274,274,Z,M,3,7,9,8,7.6000000000000005,5.4,7,5.000000000000001,6.200000000000001,6.720000000000001,6.380000000000001,6.330000000000001,5.98
275,275,Z,F,1,6,8,8,6.800000000000001,4.5,8,5.2,6.88,6.36,6.666,6.5478000000000005,6.2292000000000005
276,276,Z,M,1,8,7,9,6.000000000000001,5.1,9,5.8,7.719999999999999,6.4,7.613999999999999,7.1642,6.8588
277,277,Z,F,7,7,8,8,6.800000000000001,6.6000000000000005,9,7.0,8.2,7.960000000000001,7.8999999999999995,7.958,7.732
278,278,Z,M,3,5,6,9,5.200000000000001,4.800000000000001,6,4.3999999999999995,5.359999999999999,5.240000000000001,5.632,5.341600000000001,5.1024
279,279,Z,M,4,5,6,9,5.200000000000001,5.1000000000000005,6,4.6,5.4399999999999995,5.44,5.718,5.4674000000000005,5.2436
280,280,Z,F,5,5,6,8,5.200000000000001,5.4,6,4.8,5.52,5.640000000000001,5.704,5.5632,5.364800000000001
281,281,Z,M,4,8,9,9,7.6000000000000005,6.0,5,4.0,4.6,6.12,5.52,5.292,4.908
282,282,Z,M,9,6,6,9,5.200000000000001,6.9,7,6.2,6.680000000000001,6.84,6.866,6.7518,6.6052
283,283,Z,M,6,8,9,9,7.6000000000000005,6.6,8,6.2,7.28,7.720000000000001,7.456,7.392800000000001,7.079200000000001
284,284,Z,M,3,7,9,9,7.6000000000000005,5.4,6,4.3999999999999995,5.359999999999999,6.320000000000001,5.8919999999999995,5.7436,5.3704
285,285,Z,F,9,6,7,9,6.000000000000001,6.9,9,7.3999999999999995,8.36,8.0,8.042,8.092600000000001,7.936399999999999
286,286,Z,F,4,8,8,8,6.800000000000001,6.0,8,5.8,7.119999999999999,6.960000000000001,7.183999999999999,7.0032,6.7048
287,287,Z,F,2,9,9,9,7.6000000000000005,5.7,6,4.199999999999999,5.279999999999999,6.120000000000001,6.065999999999999,5.6958,5.281199999999999
288,288,Z,M,7,8,6,9,5.200000000000001,6.9,5,4.6000000000000005,4.84,5.640000000000001,5.7780000000000005,5.345400000000001,5.115600000000001
289,289,Z,M,3,7,7,9,6.000000000000001,5.4,6,4.3999999999999995,5.359999999999999,5.6000000000000005,5.8919999999999995,5.5276000000000005,5.2264
290,290,Z,F,3,7,9,9,7.6000000000000005,5.4,5,3.8000000000000003,4.5200000000000005,5.920000000000001,5.304,5.1272,4.740800000000001
291,291,Z,M,7,9,6,8,5.200000000000001,7.2,9,7.0,8.2,7.24,8.16,7.82,7.640000000000001
292,292,Z,F,5,9,6,9,5.200000000000001,6.6,7,5.4,6.36,6.040000000000001,6.912,6.365600000000001,6.118400000000001
293,293,Z,F,3,7,7,9,6.000000000000001,5.4,6,4.3999999999999995,5.359999999999999,5.6000000000000005,5.8919999999999995,5.5276000000000005,5.2264
294,294,Z,M,5,7,9,8,7.6000000000000005,6.0,5,4.2,4.68,6.32,5.3759999999999994,5.3488,5.0032
295,295,Z,M,0,5,6,8,5.200000000000001,3.9000000000000004,8,5.0,6.8,5.44,6.45,6.167,5.918
296,296,Z,M,0,6,7,8,6.000000000000001,4.2,6,3.8,5.119999999999999,5.000000000000001,5.404,5.0812,4.7568
297,297,Z,M,8,9,7,9,6.000000000000001,7.5,6,5.3999999999999995,5.76,6.6000000000000005,6.582,6.2346,5.9844
298,298,Z,M,3,6,6,9,5.200000000000001,5.1,8,5.6000000000000005,7.04,6.040000000000001,6.938,6.6134,6.3876
299,299,Z,M,5,5,6,9,5.200000000000001,5.4,9,6.6,8.04,6.84,7.568,7.4424,7.2736
300,300,Z,F,3,5,9,8,7.6000000000000005,4.800000000000001,9,6.2,7.88,7.520000000000001,7.296,7.484800000000001,7.187200000000001
301,301,Z,M,0,5,6,9,5.200000000000001,3.9000000000000004,5,3.2,4.28,4.24,4.786,4.347799999999999,4.0492
302,302,Z,F,4,9,9,9,7.6000000000000005,6.3,8,5.8,7.119999999999999,7.32,7.414,7.180199999999999,6.8228
303,303,Z,M,9,7,8,8,6.800000000000001,7.2,5,5.0,5.0,6.760000000000001,5.720000000000001,5.744,5.496
304,304,Z,F,3,8,7,8,6.000000000000001,5.7,8,5.6000000000000005,7.04,6.4,7.098,6.769400000000001,6.491600000000001
305,305,Z,F,9,6,8,8,6.800000000000001,6.9,9,7.3999999999999995,8.36,8.360000000000001,7.942,8.170600000000002,7.9884
306,306,Z,M,6,9,6,8,5.200000000000001,6.9,9,6.8,8.12,7.040000000000001,8.074,7.6942,7.498799999999999
307,307,Z,M,9,9,7,9,6.000000000000001,7.8,6,5.6,5.84,6.800000000000001,6.668,6.3604,6.1256
308,308,Z,M,7,8,8,8,6.800000000000001,6.9,8,6.4,7.36,7.5600000000000005,7.442,7.380600000000001,7.128400000000001
309,309,Z,M,5,7,7,9,6.000000000000001,6.0,7,5.4,6.36,6.4,6.652,6.3956,6.1384
310,310,Z,F,1,9,6,8,5.200000000000001,5.4,9,5.8,7.719999999999999,6.040000000000001,7.643999999999999,7.0652,6.7928
311,311,Z,F,1,8,9,8,7.6000000000000005,5.1,6,4.0,5.199999999999999,5.920000000000001,5.75,5.501,5.094
